ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
105583759,Aind anão recebi meu produto,Aind anão recebi meu produto,Dakota Calçados S-A,"Efetuei a compra de um presente no site da Dakota Calçados no dia 24/05 e mediante a opção escolhida, o prazo de entrega eram até 05 dias úteis. Meu pagamento...","Efetuei a compra de um presente no site da Dakota Calçados no dia 24/05 e mediante a opção escolhida, o prazo de entrega eram até 05 dias úteis. Meu pagamento foi aprovado no mesmo dia, porém a postagem na transportadora só foi realizado no dia 01/06. Tive o prejuízo de ter que comprar outro presente e ainda não recebi a encomenda. Abri uma reclamação na ouvidoria da Dakota e até o momento também não tive resposta. Estou extremamente insatisfeita e prejudicada.",https://www.reclameaqui.com.br/dakota-calcados-s-a/aind-anao-recebi-meu-produto_kpQDkBuxa_zzAO2D/, 02/06/20 às 13h49,São Paulo, São Paulo - SP,2
105551765,DESCASO COM CLIENTE,DESCASO COM CLIENTE,Esposende - Loja Virtual,"Efetuei a compra de 2 calçados pela loja online na data 16/05/2020, sendo informado que o prazo máximo de entrega seria até o dia 01/06/2020. Não consigo...","Efetuei a compra de 2 calçados pela loja online na data 16/05/2020, sendo informado que o prazo máximo de entrega seria até o dia 01/06/2020. Não consigo atendimento via telefone pelos números T: +55 51 40024240 /T: +55 51 08000518008 - a única coisa que consegui foi efetuar 2 protocolos de reclamação que geram a identificação mais não informam o prazo de solução.",https://www.reclameaqui.com.br/esposende-loja-virtual/descaso-com-cliente_JjYNyUFufmGaFand/, 01/06/20 às 23h28,Camaragibe, Camaragibe - PE,2
105491177,Empresa não cumpre o que promete,Empresa não cumpre o que promete,Shopnowbr," email. Fiz outra compra em outra empresa de calçados no mesmo dia e hora. Já recebi o produto na sexta passada, mas desse shopnow  só recebo respostas evasivas....","Fiz uma compra dia 22/05 e a empresa relatou 4 dias úteis para postar o produto.  Não postaram e alegam que o código de rastreamento do pedido vai para meu email. Fiz outra compra em outra empresa de calçados no mesmo dia e hora. Já recebi o produto na sexta passada, mas desse shopnow  só recebo respostas evasivas.",https://www.reclameaqui.com.br/shopnowbr/empresa-nao-cumpre-o-que-promete_lOPIiWtTkY3x4ooV/, 01/06/20 às 11h08,São Roque, São Roque - SP,2
105485577,Pedido Não entregue / Falta de Informação,Pedido Não entregue / Falta de Informação,Netshoes,"Adquiri dois calçados no dia 17/05/2020 16:30 e desde então meu pedido não é atualizado, consta somente a msg. ""Em separação"". O prazo máximo para...","Adquiri dois calçados no dia 17/05/2020 16:30 e desde então meu pedido não é atualizado, consta somente a msg. ""Em separação"". O prazo máximo para entrega eram de 5 dias úteis.Gostaria de uma posição da empresa quanto ao envio do meu produto.",https://www.reclameaqui.com.br/netshoes/pedido-nao-entregue-falta-de-informacao_kvgZNTvOuTWAI_oA/, 01/06/20 às 10h12,São Paulo, São Paulo - SP,2
105460747,Atraso,Atraso,Netshoes,"Comprei 2 pares de calçados chegou 1, faltou o outro par, estava previsto para o dia 25/05 até agora nada, só aparece qe está em separação....","Comprei 2 pares de calçados chegou 1, faltou o outro par, estava previsto para o dia 25/05 até agora nada, só aparece qe está em separação.",https://www.reclameaqui.com.br/netshoes/atraso_a3coVbrJzK9JpckQ/, 31/05/20 às 14h24,Mirassol, Mirassol - SP,2
105406785,Fiz a compra em 1 de maio até hoje nada,Fiz a compra em 1 de maio até hoje nada,Dumond Calçados - Loja Vi...,Comprei dois calçados na loja pedido 1028830158214-01 um foi cancelado e me deram um vale para efetuar uma nova compra porém o outro emitiram  nota dia19 de...,"Comprei dois calçados na loja pedido 1028830158214-01 um foi cancelado e me deram um vale para efetuar uma nova compra porém o outro emitiram  nota dia19 de maio mas até agora nada de enviarem o produto, um absurdo isso. Vejo nos pedidos e não há  nenhuma informação e fora que atendimento ao cliente não existe. Descaso total com o cliente. Quero o meu produto a sandalia helo cereja número 35. Entendo que estamos enfrentando uma pandemia porém outros pedidos que fiz bem depois já estão chegando. Quero resolver a situação. Postem meu produto e me passem o código de rastreio",https://www.reclameaqui.com.br/dumond-calcados-loja-virtual/fiz-a-compra-em-1-de-maio-ate-hoje-nada_Ck6pYhlKiV8opvpH/, 29/05/20 às 21h11,Rio das Ostras, Rio das Ostras - RJ,2
105365453,Produto não entregue,Produto não entregue,Passarela Modas,"Realizei uma compra na passarela calçados em 09/05/2020 com prazo para entrega de seis dias úteis. No entanto, até hoje (29/05/2020) não teve nenhum andando do...","Realizei uma compra na passarela calçados em 09/05/2020 com prazo para entrega de seis dias úteis. No entanto, até hoje (29/05/2020) não teve nenhum andando do pedido. O status continua em processamento. Ligo e nunca consigo falar. Tamanha falta de respeito!",https://www.reclameaqui.com.br/passarela-modas/produto-nao-entregue_Gc0BNDoETBHaLfyO/, 29/05/20 às 11h29,Belo Horizonte, Belo Horizonte - MG,2
105347219,Pedido não entregue,Pedido não entregue,Netshoes, não me deu uma posição o site.Exijo uma resposta imediata a também uma parte do estorno dos calçados pois eu e minha mãe estamos precisando do calçado e até agora nada...,Boa noite fiz uma compra na Netshoes de dois tênis para mim e minha mãe no cartão sendo que a data máxima para a entrega 25/05/2020 sendo que o mesmo até agora não me deu uma posição o site.Exijo uma resposta imediata a também uma parte do estorno dos calçados pois eu e minha mãe estamos precisando do calçado e até agora nada,https://www.reclameaqui.com.br/netshoes/pedido-nao-entregue_KJyv9_LHyshAeRzh/, 29/05/20 às 00h14,Salesópolis, Salesópolis - SP,2
105334235,Demora para entrega,Demora para entrega,C&A - Loja Online,Fiz uma compra de calçados para minha filha dia 10/05. O código de rastreio do produto me diz que dia 15/05 os produtos foram encaminhados para minha cidade e não atualizou mais!...,Fiz uma compra de calçados para minha filha dia 10/05. O código de rastreio do produto me diz que dia 15/05 os produtos foram encaminhados para minha cidade e não atualizou mais!,https://www.reclameaqui.com.br/cea-loja-online/demora-para-entrega_x3sTHy3-8rFutYKs/, 28/05/20 às 19h35,Nova Mutum, Nova Mutum - MT,2
105312523,Atraso na entrega e péssimo SAC,Atraso na entrega e péssimo SAC,Outershoes,"Compra realizada em 25/04 de três calçados e uma meia, desmembrada em duas. Uma entrega de calçado realizada, as outra retida por um produto defeituoso...","Compra realizada em 25/04 de três calçados e uma meia, desmembrada em duas. Uma entrega de calçado realizada, as outra retida por um produto defeituoso. Empresa me contactou, ofereceu troca, que foi realizada num longo processo de mais ou menos 15 dias. Novo envio supostamente feito com entrega estimada para dia 20/05. Entrega não realizada e hoje 27/05 recebo a seguinte mensagem via whatsapp:""boa tarde. devido a demora na entrega cancelaremos o pedido referente aos produtos que não foram entregues ok ?"" Nada mais, nem uma desculpa, nem informação sobre estorno. Absolutamente nada.Até o momento a situação é: paguei e não recebi. [Editado pelo Reclame Aqui].Não comprem online na Outer.",https://www.reclameaqui.com.br/outershoes/atraso-na-entrega-e-pessimo-sac_xwb526m1cxz7W-TG/, 28/05/20 às 14h53,Recife, Recife - PE,2
105305439,Falta de informações e descaso.,Falta de informações e descaso.,Centauro,"Comprei duas botas da loja centauro, sendo que uma delas é enviada pela própria loja e outra por ""web calçados"". Uma das botas está em trânsito...","Comprei duas botas da loja centauro, sendo que uma delas é enviada pela própria loja e outra por ""web calçados"". Uma das botas está em trânsito, acredito que chegue em alguns dias, enquanto a outra nem foi enviada nem ""separada do estoque"" a mesma tinha o prazo menor do que a que está em trânsito.Tentei contato pelo chat, pelo wpp e não obtive nenhuma informação.",https://www.reclameaqui.com.br/centauro-loja-fisica/falta-de-informacoes-e-descaso_KldMJuk3nTfrR9Vc/, 28/05/20 às 13h34,Santa Vitória do Palmar, Santa Vitória do Palmar - RS,2
105256125,Entrega atrasada da zattini,Entrega atrasada da zattini,Zattini,Comprei 4 pares de calçados na zattini no 01/05/2020 entrega de no máximo 19 dias úteis dois chegaram no prazo agora dois pares está separado para envio desde do 04/05/2020 tento entrar em contato com eles tá impossível....,Comprei 4 pares de calçados na zattini no 01/05/2020 entrega de no máximo 19 dias úteis dois chegaram no prazo agora dois pares está separado para envio desde do 04/05/2020 tento entrar em contato com eles tá impossível.,https://www.reclameaqui.com.br/zattini/entrega-atrasada-da-zattini_qbUpvJOxVSTV_il1/, 27/05/20 às 18h28,Barbacena, Barbacena - MG,2
105203669,Netshoes x AGL Calçados,Netshoes x AGL Calçados,Netshoes,,"No dia 08/05/2020 realizei uma compra na Netshoes de um (kit coturno venetto casual + carteira e cinto) numero do pedido (43397089)hoje ja estamos no dia 27/05/2020 e ate o momento meu pedido esta em ""seperaçao"" desde do dia 08/5 ate hoje nao teve nenhuma movimentação e nem foi despachado para transporte.Preciso de um parecer da empresa netshoes.",https://www.reclameaqui.com.br/netshoes/netshoes-x-agl-calcados_F-F56d4jye_JQ7FG/, 27/05/20 às 07h19,Uberlândia, Uberlândia - MG,2
104399649,ATRASO NA ENTREGA DE MEUS CALÇADOS,ATRASO NA ENTREGA DE MEUS CALÇADOS,Paquetá Esportes - Loja V...,"pedido: #v1484714gast-01  cod de rastreio: GAS0014847140101foi feito o pedido dia 11/05 com o prazo de entrega de até 13/05 pela transportadora RDP LOG e não chegou ainda, paguei 13 reais de taxa de entrega.não consigo entrar em contato com a paqueta e nem com a transportadora, no site de rastreio diz que saiu para entrega no dia 12/05 as 16 horas, eu acho isso uma falta de respoeito com o cliente.preciso de respostas.","pedido: #v1484714gast-01  cod de rastreio: GAS0014847140101foi feito o pedido dia 11/05 com o prazo de entrega de até 13/05 pela transportadora RDP LOG e não chegou ainda, paguei 13 reais de taxa de entrega.não consigo entrar em contato com a paqueta e nem com a transportadora, no site de rastreio diz que saiu para entrega no dia 12/05 as 16 horas, eu acho isso uma falta de respoeito com o cliente.preciso de respostas.",https://www.reclameaqui.com.br/paqueta-esportes-loja-virtual/atraso-na-entrega-de-meus-calcados_5Y0uL_wJmvA2QlOo/, 14/05/20 às 12h52,Porto Alegre, Porto Alegre - RS,2
104399641,Não consigo o código de rastreio para realizar via corr...,Não consigo o código de rastreio para realizar via correio,Zattini,"Boa tarde! Realizei uma compra de calçados masculinos e femininos, no dia 16/04 mas até o momento não recebi código de rastreio para acompanhar via correio. os...","Boa tarde! Realizei uma compra de calçados masculinos e femininos, no dia 16/04 mas até o momento não recebi código de rastreio para acompanhar via correio. os atendimentos são todos robotizados, e fico na incerteza se vou ou não receber os produtos, pois já foram dados  prazos até dia 25/04, um prazo máximo até dia 05/05.Sei que estamos passando por um momento complicado, mas nada justifica o não fornecimento do código de rastreio. Quero que informar que uns dos fornecedores junto a  Zatini me enviou email pedindo para avaliar um produto que não recebi, fica complicado.",https://www.reclameaqui.com.br/zattini/nao-consigo-o-codigo-de-rastreio-para-realizar-via-correio_2j_t5301yCR8iwNI/, 14/05/20 às 12h52,Maceió, Maceió - AL,2
104391793,Não recebi o pedido.,Não recebi o pedido.,Bem Babys,"Realizei o pedido de meias e calçados para bebe em 26 de março de 2020. O prazo para entrega informado era de 20 a 35 dias, contudo ainda não recebi os produtos. A empresa não informou novo prazo e também não consigo rastrear a encomenda....","Realizei o pedido de meias e calçados para bebe em 26 de março de 2020. O prazo para entrega informado era de 20 a 35 dias, contudo ainda não recebi os produtos. A empresa não informou novo prazo e também não consigo rastrear a encomenda.",https://www.reclameaqui.com.br/bem-babys/nao-recebi-o-pedido_MztYiCjs_mWCQffQ/, 14/05/20 às 11h32,Goiânia, Goiânia - GO,2
104385779,Atraso na entrega e falta de retorno,Atraso na entrega e falta de retorno,Atenas Calçados,"Fiz uma compra com a Atenas Calçados no dia 29/04/2020 o prazo para entrega informado eram de 5 dias úteis, porém até o momento eu não recebi meu pedido....","Fiz uma compra com a Atenas Calçados no dia 29/04/2020 o prazo para entrega informado eram de 5 dias úteis, porém até o momento eu não recebi meu pedido.Tenho ligado e mandado mensagens diariamente e eles não me passam uma posição, informam que o pedido já saiu para entrega e que não conseguem rastrear o motoboy.Depois de tanto reclamar eles já não me atendem mais e não passam nenhuma posição.",https://www.reclameaqui.com.br/atenas-calcados/atraso-na-entrega-e-falta-de-retorno_aXGZy6MWU6XkcK9z/, 14/05/20 às 10h30,Osasco, Osasco - SP,2
104204065,Não entregaram no prazo e não resolvem o problema,Não entregaram no prazo e não resolvem o problema,Americanas Marketplace, esta se preocupando. Loja Sena calçados de franca sao PauloNão vou retirar nos correios pq paguei o frete ..se fosse pra buscar eu comprava na loja...,"Eu fiz a compra de uma bota na data de 19/05 pra chegar até 25/05 porem atrasou, não falaram nada eu que tive que correr atrás pra saber.. fico 20 minutos na ligação até alguem atender, ninguém resolve, pois fico aguardando o contato de uma tal de Natália que não liga e não deixam eu cancelar a compra, pois nem a loja esta se preocupando. Loja Sena calçados de franca sao PauloNão vou retirar nos correios pq paguei o frete ..se fosse pra buscar eu comprava na loja",https://www.reclameaqui.com.br/americanas-marketplace/nao-entregaram-no-prazo-e-nao-resolvem-o-problema_Dca17rKdIMhhUZwV/, 13/05/20 às 09h03,Campinas, Campinas - SP,2
104286493,Localidade fora do perímetro urbano,Localidade fora do perímetro urbano,Zattini,Comprei dois calçados e até hoje não deu feita a entrega no status da compra aparece localidade fora do perímetro urbano a transportadora total express foi a responsável mas até hoje não recebi...,Comprei dois calçados e até hoje não deu feita a entrega no status da compra aparece localidade fora do perímetro urbano a transportadora total express foi a responsável mas até hoje não recebi,https://www.reclameaqui.com.br/zattini/localidade-fora-do-perimetro-urbano_fm7eNWcq3dDSGENA/, 12/05/20 às 19h33,Ewbank da Câmara, Ewbank da Câmara - MG,2
104119405,"Dinda não entrega, empresa que assumiu  não é diferente","Dinda não entrega, empresa que assumiu  não é diferente",Dinda.com.br," Calçados InfantisStatus: Não respondida Não RespondidaFiz o pedido 41AFF5E8 dia 22/06/19.Neste pedido havia 2 produtos,cada uma com data de entrega...","Frustração, estou aqui reclamando pela terceira vez referente ao mesmo pedido que tinha data de entrega no máximo dia 08/08/19.mas devido a mudança de plataforma da Dinda não tenho resposta nem aqui, no Instagram já tentei pq no chat e email e balela.nao respodem.se não vai enviar o pedido devolvam meu dinheiro,já paguei a última parcela do cartão,MAIS RESPEITO COM SEUS CLIENTES, respondam informando o que está acontecendo,não que resposta unificada ,que mudou para melhor,melhor pra quem?Falta de informaçãoDinda.com.brSalvador - BA ID: 94086563 09/08/19 às 17h41 denunciarAtraso na entrega Botas Calçados InfantisStatus: Não respondida Não RespondidaFiz o pedido 41AFF5E8 dia 22/06/19.Neste pedido havia 2 produtos,cada uma com data de entrega diferentes.Quero deixar claro para dinda que antes que responda que a entrega 1 do pedido que referente ao vestido recebi em julho ok . O que estou reclamando e referente uma bota que já estou pedindo pela segunda vez e pelo visto não vou receber.a primeiro pedido não recebi pq a transportadora entregou no correio não fui informada nem pela transportadora e nem pela dinda da mudança de forma de entrega. Compro no site desde 2014 e sempre recebi em casa. fiz um novo pedido.Que a dinda respondam os e-mails já passei 4 não obtive resposta de nem um.o chat fico em uma fila que nunca sou atendida e não tem um telefone que possamos liga.desde do dia 22/07/19 observei que houve mudança no site com isso não consegui acessar.tentei mais senha não confere.fiz nova senha o meu cadastro informa que não tenho pedidos.no site tem um espaço informação de pedido feitos antes da mudança entra com senha antiga .balela nem abre.Aguardo retorno da Dinda com informações do meu pedido.segue reclamação anterior.No mês de março  recebi um email  de uma empresa assumiu  a dinda.  Achei que ia resolver mas nada, hoje  recebi o mesmo email .gostaria de ter a solução fico respondendo  os email  para nada .",https://www.reclameaqui.com.br/dinda-com-br/dinda-nao-entrega-empresa-que-assumiu-nao-e-diferente_ixSGwaEonpJrGCBI/, 09/05/20 às 22h18,Salvador, Salvador - BA,2
104092233,Atraso na entrega,Atraso na entrega,Lojas Marisa - Loja Onlin...,"Comprei os calçados no domingo dia 03/05/2020, eles estavam com frete grátis, mas fora do prazo qie eu queria, entao por precisar dos produtos para esse...","Comprei os calçados no domingo dia 03/05/2020, eles estavam com frete grátis, mas fora do prazo qie eu queria, entao por precisar dos produtos para esse domingo dia das mães, paguei o frete de 15 reais para entregar 4 dias após a confirmação do pagamento, contando que eles iam faturar o pedido na segunda esperei chegar até quinta feira e nada, na sexta feira ele saiu pra entrega as 07:56 porém não entregaram... ou seja não tem o prazo de 4 dias... gostaria do reembolso do frete pois para não entregarem na data que preciso que foi a qual eu paguei, não precisava pagar pois estava grátis. Tentei contato diversas vezes pelo telefone porém na hora de falar com atendente a ligação cai. Deixo minha indignação e aguardo retorno",https://www.reclameaqui.com.br/lojas-marisa-loja-online/atraso-na-entrega_mwQnFSgEvYttGWEx/, 09/05/20 às 08h29,Serra Negra, Serra Negra - SP,2
104061545,Entrega atrasada,Entrega atrasada,Tricae,Comprei 3 calçados para minha filha dia 17/04 e até hoje dia 08/05 não sei como anda a entrega no site da transportadora não de passam onde os calçados estão tô muito insatisfeito com a situação...,Comprei 3 calçados para minha filha dia 17/04 e até hoje dia 08/05 não sei como anda a entrega no site da transportadora não de passam onde os calçados estão tô muito insatisfeito com a situação,https://www.reclameaqui.com.br/tricae/entrega-atrasada_RpM6Cue4Ey9--5mB/, 08/05/20 às 15h10,Iturama, Iturama - MG,2
103969053,Não comprometimento com clientes na entrega,Não comprometimento com clientes na entrega,Calçados 50 Off,"No dia 04/04/2020 realizei uma compra online no site da empresa Calçados 50%OFF de um tênis Mizuno Wave Prophecy 5 cinza e verde , com a promessa de entrega em...","No dia 04/04/2020 realizei uma compra online no site da empresa Calçados 50%OFF de um tênis Mizuno Wave Prophecy 5 cinza e verde , com a promessa de entrega em 14 dias úteis, ao qual hoje já se passaram 21 dias após a data mencionada e ao questionar a atendente virtual pois telefone eles não disponibilizam para contato , tão pouco endereço físico, a mesma relatou que estaria fazendo o despacho, lembrando que no dia 16/04/2020 recebi um email dizendo que o meu pedido estava em separação para ser enviado. Até o momento nem mesmo código de rastreio recebi. Foi uma compra decepcionante, não somente pela demora  em entrega, mas também ao vir até o site Reclame aqui e ver que existem muitas reclamações da loja , inclusive um cliente menciona que o produto de origem duvidosa foi confirmado ser falso, e tantas outras reclamações, inclusive pessoas que desistiram de tentar resolver o problema, tanto em ter o produto como o dinheiro de volta. No meu caso, eu não vou desistir, vou até o fim para que deixem de pensar que estão lidando com pessoas sem conhecimento dos seus direitos. Eu exijo o estorno do valor por mim pago, pois não quero mais o produto,com essa decisão fui até o Procon e registrei minha queixa  contra a empresa Calçados 50%off.E nem adianta responder com a frase programada de vocês que não iram resolver nada por aqui , por não ser página da empresa, porque por aqui ou por qualquer outro meio, eu vou ter uma solução dessa situação",https://www.reclameaqui.com.br/calcados-50-off/nao-comprometimento-com-clientes-na-entrega_jq7hZHVO7XYvnsuL/, 07/05/20 às 09h17,Campinas, Campinas - SP,2
103877345,Fora do prazo  e sem a caixa!,Fora do prazo  e sem a caixa!,Passarela Modas, dele. Eu sempre guardo os calçados  em suas caixas originais. Fiz uma reclamação para empresa pelo whats app da empresa no dia 29 de abril e só me responderam...,"Fiz um pedido nessa empresa e escolhi pagar mais caro pelo frete expresso, para chegar mais rápido, me deram o prazo de 3 dias úteis, fiz o pedido dia 26 de abril, o pedido chegou somente no dia 5 de maio, além do atraso total e não ter adiantado pagar um frete mais caro ainda recebi o produto em uma caixa que não era dele. Eu sempre guardo os calçados  em suas caixas originais. Fiz uma reclamação para empresa pelo whats app da empresa no dia 29 de abril e só me responderam no dia 4 de maio e fui super mal atendida . Com certeza nunca mais comprarei nada!",https://www.reclameaqui.com.br/passarela-modas/fora-do-prazo-e-sem-a-caixa_9BaweYC6vvC_7xmV/, 05/05/20 às 19h00,Brasília, Brasília - DF,2
103780921,Produto não chegou tem quase um mês,Produto não chegou tem quase um mês,Lojas Marisa - Loja Onlin...,"Comprei algumas pessoas e calçados, chegou a maioria mais ficou faltando 1 peça, eu creio que eles não tinham a peça e não mandaram. Abre reclamação e dia...","Comprei algumas pessoas e calçados, chegou a maioria mais ficou faltando 1 peça, eu creio que eles não tinham a peça e não mandaram. Abre reclamação e dia 24.04.2020 eles responderam dizendo que em breve eu receberia. Mais quando vou em acompanhar pedido só dá que foi despachado desde que eu comprei. Data da compra foi dia 08.04.2020. Abrir hj outra reclamação.",https://www.reclameaqui.com.br/lojas-marisa-loja-online/produto-nao-chegou-tem-quase-um-mes_MlCPoLL3AEgdew3s/, 04/05/20 às 14h05,Salvador, Salvador - BA,2
103771957,Entrega no prazo,Entrega no prazo,Tricae,"Bom dia!!No dia 17/04 realizei a compra de 4 pares de calçados por valor de 99,00, realizado pagamento via cartão até ao tudo ok!Chegando próximo a...","Bom dia!!No dia 17/04 realizei a compra de 4 pares de calçados por valor de 99,00, realizado pagamento via cartão até ao tudo ok!Chegando próximo a entrega acompanhei no site e nada de atualizar a entrega, enviei email para obter informação de prazos e entrega enviado e emails sem resposta fiz contato telefônico onde fui orientada que teria que aguardar e após isso receberia um contato oque não aconteceu, liguei na data de hoje para Central 04/05 falei com Adriana Atendente que dentro das suas limitações foi atenciosa passou a seguinte informação que o produto foi extraviado e não poderia ser enviado, solicitei que reemetise a nota e solicita sd um novo envio, onde ela passou nso der possivel enttao disse que queria o estorno da compra com prazo maximo de 24h ja que nao ttenho culpa dos problemas de logística.A mesmo informa não ser possível ,solicito então falar com supervisor oque gerou um enorme desgaste algo compreensível pelo fato de estar home office, mais que existem regras e diretos aos clientes que tem que ser mantido.Supervisora Camila retornou a ligação meio que de imediato após finalizar o atendimento porém com mesmo discurso para mostrar que não seria necessário o contato dela, imediatamente a interronmpi dizendo que precisava de resolução não desculpas que ela direciona-se para quem pudesse resolver.A mesma se manteve com script e não mostrou qualquer empatia na resolução.Aguardo contato de alguém responsável e que se importe e possa resolver a questão!",https://www.reclameaqui.com.br/tricae/entrega-no-prazo_SRnmyl2ozKV2fBb1/, 04/05/20 às 12h01,São José dos Campos, São José dos Campos - SP,2
103725489,Netshoes deixou um trabalhador de serviço essencias sem...,Netshoes deixou um trabalhador de serviço essencias sem calçados,Netshoes,"Comprei dois pares de sapatos social para emergência pq o meu rasgou e trabalho de no serviço essencial não posso parar me deram prazo para chegar 17/04/2020  para ser frente grátis comprei uma sandália havaianas que nem precisava porém só essa bendita sandália que chegou, minha primeira experiência com essa loja virtual estar sendo muito ruim","Comprei dois pares de sapatos social para emergência pq o meu rasgou e trabalho de no serviço essencial não posso parar me deram prazo para chegar 17/04/2020  para ser frente grátis comprei uma sandália havaianas que nem precisava porém só essa bendita sandália que chegou, minha primeira experiência com essa loja virtual estar sendo muito ruim",https://www.reclameaqui.com.br/netshoes/netshoes-deixou-um-trabalhador-de-servico-essencias-sem-calcados_nPNhRjKYEh3lKGkp/, 02/05/20 às 20h21,Itaboraí, Itaboraí - RJ,2
103712661,Não recebi meus produtos,Não recebi meus produtos,Shoestock," preciso dos calçados, mas isso já se tornou um desrespeito comigo, estou decepcionada com a shoestock, sempre comprei nessa loja e agora me acontece isso. Preciso de uma resolução definitiva e rápida....","Fiz uma compra no dia 04/04, de duas sapatilhas. O meu endereço no app estava errado, era antigo, então alguns minutos depois da compra, eu entrei em contato com o chat da Shoestock para fazer a atualização. A atendente cancelou meu primeiro pedido e, segundo ela, criou um novo pedido interno para realizar a atualização, me informou também que devido ao ocorrido, seriam adicionados 2 dias a mais no prazo de entrega. Me passou o novo número do pedido, porém disse que eu não teria informações desse novo pedido pelo app, pois era interno e que eu teria que entrar em contato novamente para saber sobre o status de entrega. Depois de 4 dias, como solicitado, entrei em contato novamente, pedindo o número de rastreio, não tinham essa informação, me pediram para entrar em contato depois de 2 dias. Feito, dessa vez, foi me passado o link do site da transportadora para acompanhar o status de entrega. Nos dias 14/04 e 15/04, foi informado problema na entrega com observação de consumidor desconhecido, entrei em contato no chat, que me pediu para confirmar endereço e que eu aguardasse. No dia 23/04, novo status da transportadora: Endereço não localizado. Mais uma vez, entrei no chat, que foi me informado que o complemento do meu endereço estava errado, que por isso não conseguiram entregar. Mais uma vez atualizei meu endereço. Porém, desde o dia 23, não houve mais atualização. Entrei no chat hoje e mais uma vez me pediram pra atualizar o endereço, o atendente me pediu para confirmar o pedido, me passou um número de pedido totalmente diferente, com outros produtos, me passou o protocolo de atendimento e me deu mais 10 dias de prazo pra resolução!! Enfim, até agora não recebi meu produto. Só não abri mão dos produtos e cancelei a compra, pois preciso dos calçados, mas isso já se tornou um desrespeito comigo, estou decepcionada com a shoestock, sempre comprei nessa loja e agora me acontece isso. Preciso de uma resolução definitiva e rápida.",https://www.reclameaqui.com.br/shoestock/nao-recebi-meus-produtos_uYjWxttztdq0aRvr/, 02/05/20 às 13h08,Campinas, Campinas - SP,2
103556581,atraso de entrega e inexistência de retorno,atraso de entrega e inexistência de retorno,Diálogo Logística,Comprei um produto na PAQUETÁ CALÇADOS onde a entrega é feita pela DIÁLOGO LOGÍSTICA. Houve uma falha de minha parte em colocar o número do endereço errado...,"Comprei um produto na PAQUETÁ CALÇADOS onde a entrega é feita pela DIÁLOGO LOGÍSTICA. Houve uma falha de minha parte em colocar o número do endereço errado, porém, no mesmo dia informei as duas empresas sobre o acontecido para que houvesse a correção. A compra foi efetuada dia 05/04 com entrega prevista para 24/04, ou seja, 19 dias para fazer a correção e entregar o produto.    Pelo rastreio do produto ele se encontra na unidade de São Paulo desde o dia 15/04, mas até agora não foi entregue, meu e-mail não foi respondido e o atendimento via chat pediu 72hrs para retorno e até agora também não respondeu.    A empresa não possui telefone para contato e o atendimento via chat é respondido por robô, que honestamente é muito ruim, pois mantém um padrão de resposta que não atende a necessidade do consumidor.    Também farei reclamação da PAQUETA, pois mantém postura idêntica a relata acima.",https://www.reclameaqui.com.br/dialogo-logistica/atraso-de-entrega-e-inexistencia-de-retorno_6QMgyeSmCIEMh72Y/, 29/04/20 às 09h52,Campinas, Campinas - SP,2
103511545,Demora na entrega,Demora na entrega,Lojas Marisa - Loja Onlin...," tempo depois p reencaminhar sabe lá quantos dias para chegada, daqui. Pouco pago a fatura e não obtive os calçados, aguardo retorno....","Boa tarde, realizei uma compra no site das lojas Marisa online no dia 19. Me deram um prazo de 5 Dias úteis para entrega, até ontem acompanhando a compra estáva em trânsito hoje por volta das 6 da manhã consultei e a informação e que havia ocorrido falha na entrega, liguei na central por duas vezes e as informações e que ou o lugaR era de difícil acesso, e que ocorreu uma avaria com as mercadorias e me deram um prazo de 3 dias para confirma realmente o que aconteceu, muito tempo depois p reencaminhar sabe lá quantos dias para chegada, daqui. Pouco pago a fatura e não obtive os calçados, aguardo retorno.",https://www.reclameaqui.com.br/lojas-marisa-loja-online/demora-na-entrega_BBdZoSQooYwzx0mo/, 28/04/20 às 13h43,São Paulo, São Paulo - SP,2
103492355,Privalia não entrega e nao atende à reclamação,Privalia não entrega e nao atende à reclamação,Privalia,"Entrei em contato com a Privalia em função de atrado na entrega de um pedido n. 88760566 (Calçados Perlatto), previsto para 20/04/2020. A Privalia, neste...","Entrei em contato com a Privalia em função de atrado na entrega de um pedido n. 88760566 (Calçados Perlatto), previsto para 20/04/2020. A Privalia, neste primeiro contato,  me passou que, sem mais atrasos, a mercadoria chegaria no dia 28/04, mas infelizmente ainda não chegou. Tentei entrar em contato com a Privalia e não há atendimento de nenhuma forma, nem mesmo via chat.  O pagamento já foi debitado de meu cartão e não recebia a mercadoria e nem mesmo um posicionamento sobre previsao confiável para entrega.",https://www.reclameaqui.com.br/privalia/privalia-nao-entrega-e-nao-atende-a-reclamacao_odZW4Oq9GguTDjQ6/, 28/04/20 às 09h42,São Paulo, São Paulo - SP,2
103446223,Não recebi nada,Não recebi nada,Tricae,Fiz uma comprar de 3 calçados e até agora não recebi nem o número de rastreamento não já ta quase fazendo mês que fiz essa compra e não chegou...,Fiz uma comprar de 3 calçados e até agora não recebi nem o número de rastreamento não já ta quase fazendo mês que fiz essa compra e não chegou,https://www.reclameaqui.com.br/tricae/nao-recebi-nada_74RZOaqYyCSW4CAS/, 27/04/20 às 13h47,Queimada Nova, Queimada Nova - PI,2
