ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
107623689,Informação Incorreta,Informação Incorreta,Tricae,"Bom eu comprei 3 calçados na Tricae.1 eu fiquei, os outros 2 solicitei troca por tamanho maior.Porém um desses que solicitei a troca por tamanho...","Bom eu comprei 3 calçados na Tricae.1 eu fiquei, os outros 2 solicitei troca por tamanho maior.Porém um desses que solicitei a troca por tamanho maior a atendente me informou que no momento não tinha, porém eu podia enviar apenas 1, ficaria acompanhando e assim que tivesse disponivél eu solicitava a nova troca, sendo assim a atual seria cancelada.Pois bem enviei apenaa 1 calçado.Eles me mandaram e-mail dizendo que estava esperando o outro calçado ( a atendente me informou que automatico seria cancelado, mas pelo visto não).Sendo assim eu não consegui contato com eles por telefone e nem e-mail e recebi e-mail que o calçado que havia enviado gerou vale crédito e eu NÃO quero vale crédito.Por favor preciso que entrem em contato comigo.",https://www.reclameaqui.com.br/tricae/informacao-incorreta_kn2SoRgBFGK8cx4B/, 03/07/20 às 14h12,Cotia, Cotia - SP
107619923,Comprei há quase 2 meses e não recebi,Comprei há quase 2 meses e não recebi,Dafiti.com.br,"Fiz uma compra no site da Dafiti no dia 15/05. Comprei 11 calçados, porém até agora, quase 2 meses depois, só recebi 1 chinelo. No site consta que no dia 26/06...","Fiz uma compra no site da Dafiti no dia 15/05. Comprei 11 calçados, porém até agora, quase 2 meses depois, só recebi 1 chinelo. No site consta que no dia 26/06 foi entregue 1 tênis, porém não recebi esse produto. Desde então estou enviando e-mails, porém até agora não obtive nenhum retorno. Gostaria de saber quem recebeu o tênis, já que não foi entregue na minha casa e consta como entregue no site. E quero saber sobre o restante dos produtos. No site dizia que seria entregue até 05/06. Já se passou 1 mês e até agora nada. Sou cliente já há alguns anos e nunca passei por isso.",https://www.reclameaqui.com.br/dafiti/comprei-ha-quase-2-meses-e-nao-recebi_Q2YtNDc0ctjdO_PW/, 03/07/20 às 13h27,Rio de Janeiro, Rio de Janeiro - RJ
107613871,Não recebi a minha mercadoria!,Não recebi a minha mercadoria!,Ultrafarma," depois disso ela disse: o sr. tem que aguardar! E estou aguardando até hoje. E vejam vocês: estou falando que comprei medicamento! Não foi roupas, calçados, ou...","Número do pedido: 726757417Na Data e Hora: 03/06/2020 11:26:23 fiz o pedido acima e até hoje dia, 03/07, não recebi! Depois de muito esperar e depois de muito tentar, consegui contato com um atendente por shat, que me disse que a minha mercadoria já tinha entrado e saída dos Correios da minha Cidade, pois eu não havia ido retirar. Eu perguntei: mas como eu iria aos Correios retirar algo que eu não sabia que estava lá? Tem algum documento que prova que eu fui avisado? E depois disso ela disse: o sr. tem que aguardar! E estou aguardando até hoje. E vejam vocês: estou falando que comprei medicamento! Não foi roupas, calçados, ou qualquer coisa fútil, O que também não justificaria a demora ou muito menos o pouco caso da referida empresa. Até no canal ""Fale com o Sidney de Oliveira"" eu  entrei e nada!  Então, já viu? Inclusive, a compra já veio até no cartão e paguei, mas não recebi! Até quando teremos empresas assim no Brasil? E depois reclamamos do caráter dos nossos políticos. Será que o problema do Brasil são os políticos ou os Brasileiros?  Pois a falta de respeito aqui com o próximo é grande e feito naturalmente!",https://www.reclameaqui.com.br/ultrafarma/nao-recebi-a-minha-mercadoria_5Fuqv17zyep-fQOz/, 03/07/20 às 12h14,Duque de Caxias, Duque de Caxias - RJ
107608389,"Não entregaram, quero o extorno","Não entregaram, quero o extorno",Tricae,"Fiz uma compra no valor de R$579,66, 6 conjuntos de inverno e 3 calçados. Só me entregaram 1 conjunto e 1 calçado. Ao invés de extornar o valor dos produtos...","Fiz uma compra no valor de R$579,66, 6 conjuntos de inverno e 3 calçados. Só me entregaram 1 conjunto e 1 calçado. Ao invés de extornar o valor dos produtos que faltaram me mandaram um vale de 477,17. Não quero o vale, quero os produtos ou o extorno. Até porque no site os conjuntos que estão bem acima do valor que paguei. Não é justo! A Tricae anuncia uma roupa no valor baixo, eu compro, eles não têm pra entregar, me manda um vale e quando vou usar as estão bem mais caras. Tentei contato pelo telefone e não consegui, por e-mail ninguém retornou. Quero o extorno.",https://www.reclameaqui.com.br/tricae/nao-entregaram-quero-o-extorno_6ERVRb31fK76ODQ5/, 03/07/20 às 11h14,São Paulo, São Paulo - SP
107605405,"Pedido não recebido, mas consta como Entregue!","Pedido não recebido, mas consta como Entregue!",Centauro,"Realizei uma compra de dois pares de calçados um foi entregue e outro não, um mês depois está constando como entregue (pasmem as 23:30) mas não houve a referida entrega!Não há retorno do e-mail e mesmo ainda um atendimento pelo sac....","Realizei uma compra de dois pares de calçados um foi entregue e outro não, um mês depois está constando como entregue (pasmem as 23:30) mas não houve a referida entrega!Não há retorno do e-mail e mesmo ainda um atendimento pelo sac.",https://www.reclameaqui.com.br/centauro-loja-fisica/pedido-nao-recebido-mas-consta-como-entregue_XJMi9ODeVk1NsnCi/, 03/07/20 às 10h43,Caieiras, Caieiras - SP
107602113,Péssimo atendimento do início ao fim,Péssimo atendimento do início ao fim,Jennifer Hellen - Sapatil...,"Tudo começou no início de junho, comecei a vender sapatos femininos e encontrei a Jennifer com ótimos preços e calçados bonitos e chamativos, até aí tudo bem...","Tudo começou no início de junho, comecei a vender sapatos femininos e encontrei a Jennifer com ótimos preços e calçados bonitos e chamativos, até aí tudo bem, até começar a trabalhar com eles. Péssima logística, fazemos pedidos pelo whatsapp e depois de um dia eles respondem, dizendo que não tem, mandam o produto e depois fala que não tem, já perdi muitos clientes por causa disso. A empresa não tem logística nenhuma, tratam nós que também somos clientes como se estivessem fazendo um favor  para nós, isso é inadmissível. Se não dão conta de vender pelo whatsap NAO VENDAM. é bom da um treinamento para os vendedores e e gerentes também. No meio de junho eu precisava fazer uma troca, e são sete dias úteis, meu último dia para troca era dia 23/06 e eu estava tentando conversar com eles para que eu pudesse ir dia 24/06 pois eu estava trabalhando este dia, a resposta foi não! Então pedi para meu marido ir lá, ele foi chegando lá, estava uma bagunça, o vendedor estava perdido.O ocorrido recentemente que me fez de fato depois de todas essas coisas de mau atendimento vim até aqui e outras plataformas de reclamações, foi que, dessa última vez que meu marido foi, ele comprou mais calçados, e junto veio um tênis com a numeração errada separada pelo vendedor, eu avisei o mesmo um dia antes de vencer o prazo de troca, e o mesmo só veio com uma resposta ontem dia 02/07 pq eu fui perguntar se não........ Enfim ele conversou com o gerente e disse que nao ia trocar. Eu pedi para falar com esse gerente que ele não quis passar o nome, para tentar resolver pois não posso ficar com o prejuízo sendo que foi erro da loja, e o vendedor me informou que o gerente disse que não ia me atender pois estava muito ocupado resolvendo o estoque do site deles. Achei isso um descaso comigo que sou clientes deles. E no fim não foi feito acordo, eu fiquei com prejuízo por causa de falta de atenção do vendedor que presta um mau atendimento.Espero que essa mensagem chegue até os donos da loja, pois seus funcionários são muito limitados, você poderia ser uma loja de renome em sp poderia está ganhando muito dinheiro mas infelizmente, seus funcionários fazem você permanecer no mesmo lugar. Se quiser tenho print de tudo.",https://www.reclameaqui.com.br/jennifer-hellen-sapatilhas/pessimo-atendimento-do-inicio-ao-fim_a4EQTqIwO1c-IgLD/, 03/07/20 às 10h06,São Paulo, São Paulo - SP
107600647,A quem vcs entregaram meu produto?,A quem vcs entregaram meu produto?,Dafiti.com.br,"Fiz uma compra pela Dafiti no dia 08/06/2020, comprei 2 calçados infantis uma sandália havaianas e um mocassim, eles foram vendidos e entregues por empresas...","Fiz uma compra pela Dafiti no dia 08/06/2020, comprei 2 calçados infantis uma sandália havaianas e um mocassim, eles foram vendidos e entregues por empresas diferentes, antes da data prevista a sandália chegou, tudo direitinho, mas o mocassim não, inclusive no dia 01/07/2020 recebi um e-mail constando que meu produto foi entregue, mas o meu produto não chegou a minha residência, no dia 01 passei o dia tentando contato com a Dafiti, deixei e-mail, mas não recebi resposta, gostaria de saber como vai ficar essa situação, já que não me entregaram o produto. Devo eu ficar no prejuízo?",https://www.reclameaqui.com.br/dafiti/a-quem-vcs-entregaram-meu-produto_4zFOg1ljITe6yxqU/, 03/07/20 às 09h47,Juazeiro, Juazeiro - BA
107599351,VALE COMPRAS CANCELADO SEM MOTIVOS,VALE COMPRAS CANCELADO SEM MOTIVOS,Netshoes,"COMPREI DOIS PARES DE CALÇADOS, SENDO QUE UM NÃO FICOU BEM EM MIM, ENTÃO FIZ A DEVOLUÇÃO DE UM PAR, E PELA DEVOLUÇÃO EU RECEBI UM VALE COMPRAS DO MESMO VALOR...","COMPREI DOIS PARES DE CALÇADOS, SENDO QUE UM NÃO FICOU BEM EM MIM, ENTÃO FIZ A DEVOLUÇÃO DE UM PAR, E PELA DEVOLUÇÃO EU RECEBI UM VALE COMPRAS DO MESMO VALOR DO SAPADO QUE DEVOLVI, PASSADO ALGUNS DIAS FUI OLHAR O SITE SE TINHA ALGO QUE ME INTERESSASSE, ENCONTREI UM E QUANDO FUI FINALIZAR MEU VALE COMPRAS TINHA SIDO CANCELADO. CANCELADO? MAIS COMO? IREI PROCURAR A JUSTIÇA !! ESTOU MUITO FURIOSO!!",https://www.reclameaqui.com.br/netshoes/vale-compras-cancelado-sem-motivos_dfPtfhb5tbyMHDxa/, 03/07/20 às 09h29,Araci, Araci - BA
107263877,Falta de respeito com o consumidor,Falta de respeito com o consumidor,Americanas Marketplace, fazer a devolução normalmente conforme solicitado pela empresa VITTAL CALÇADOS. No dia 15/06 entrei em contato com a Vittal Calçados por WhatsApp e Instagram...,"Fiz a compra de um coturno no site  nas lojas Americanas no dia 29/05 de 2020. O produto chegou no dia 07/06 e pra minha TOTAL DECEPÇÃO veio bem diferente do que o site propõe, fiquei EXTREMAMENTE decepcionada pq era um presente que pretendia usar na mesma semana q eu recebi. Enfim, no dia 10/06 fui aos correios para fazer a devolução normalmente conforme solicitado pela empresa VITTAL CALÇADOS. No dia 15/06 entrei em contato com a Vittal Calçados por WhatsApp e Instagram para saber se eles haviam recebido a devolução e eles disseram que a responsabilidade NÃO ERA DELES PQ EU NÃO COMPREI NO SITE DELES. Daí em seguida questionei: mas na devolução está o endereço de vocês Vittal Calçados e não o das Americanas, ou seja, o site depende do retorno de vocês pra poder fazer o reembolso. Então, a pessoa que me atendeu me tratou com rispidez nas respostas a todo o momento simplesmente pq eu não comprei direto no site deles (está em anexo os prints), disse que ""se eu quisesse reclamar que eu fosse no site das Americanas pq EU NÃO ERA CLIENTE DELES, NÃO TINHA CADASTRO NO SITE DELES E NÃO TINHA DINHEIRO MEU COM ELES"". Agora, vejam só esse tipo de postura com uma cliente que só queria receber o seu presente presente. Total descaso, empatia e falta de ética desse empresa que, ficou jogando a culpa inteiramente  para as Lojas Americanas o tempo inteiro, se vitimizando nas mensagens dizendo q eu estou descontando neles a falta de atendimento das lojas Americanas, isso é total falta de profissionalismo. Então, abaixo está a prova de que as lojas Americanas ficaram aguardando a empresa VITTAL retirar o produto nos correios PRA PODER DAR BAIXA E FAZEREM O REEMBOLSO MAS SIMPLESMENTEA EMPRESA NÃO FOI RETIRAR. Daí HOJE DOMINGO dia 28/06 (um dia antes de completar um mês da minha compra) OS CORREIOS BATEM NA PORTA DA CASA DA MINHA TIA (pq mandei pro endereço dela), DIZENDO QUE A LOJA NÃO FOI FAZER O TRABALHO DELES QUE É RETIRAR A MERCADORIA. Vejam isso, vou falar novamente: eu ainda tive a preocupação de perguntar tanto no WhatsApp e no Instagram (conforme prints) e fui muito mau atendida. Eu tenho todas as mensagens no site das Americanas eles aguardando vcs darem a baixa. Então, segue abaixo a última mensagem das lojas Americanas informando que vocês NÃO FIZERAM o trabalho de vocês da forma q DEVERIA.    No dia Monique: Bom Dia, Heidi! Produto: BOTA COTURNO COURO VITTAL Peço que encaminhe números de contato atualizados para registro no protocolo. Consegui localizar seu pedido em sistema e o rastreio da devolução do produto. DM347400256BR Verificamos que a devolução foi encaminhada normalmente, porém agora o item está aguardando retirada nos Correios. Encaminhamos ao parceiro VITTAL CALCADOS a notificação de que precisa retirar o produto para prosseguir com o cancelamento (conforme informações no regulamento do site). Assim que receber retorno te notificarei. Meu próximo contato será em até 4 dias úteis e qualquer dúvida pode encaminhar por aqui. Att.26/06/20 10h43TA AÍ NÉ, A PROVA! DAÍ O TRANSTORNO É EU TER QUE ME DESLOCAR ATÉ A CASA DA MINHA TIA PRA RETIRAR O PRODUTO E IR ATÉ OS CORREIOS NOVAMENTE EM TEMPOS DE PANDEMIA. ENTÃO, A RESPONSABILIDADE SERÁ INTEIRAMENTE DE VOCÊS PQ A MINHA PARTE QUE É FAZER A QUARENTENA ESTOU FAZENDO, O ÚNICO DIA QUE TIVE Q ME EXPOR MAIS, FOI O DIA QUE EU FUI AOS CORREIOS DEVOLVER O PRODUTO NO DIA 10/06. ENTÃO É SÓ PRA DEIXAR REGISTRADO O TRANSTORNO QUE VCS CAUSARAM POR NÃO SABEREM TRABALHAR DIREITO.TENHAM MAIS EMPATIA PELOS CLIENTES, VCS DEPENDEM DO CONSUMIDOR PRA MANTER A EMPRESA. NÃO OS TRATE COM DESCASO PQ NÃO COMPRARAM DIRETO NO SITE DE VOCÊS É A MARCA DE VOCÊS É O NOME DA EMPRESA E VOCÊS NÃO SE PREOCULAM COM ISSO, ALÉM DISSO NÃO TEM ÉTICA E FALAM MAL DO PARCEIRO QUE É AS LOJAS AMERICANAS A QUAL EU SEMPRE COMPREI E NUNCA TIVE PROBLEMAS E DEIXO CLARO QUE FAREI TBM UM RECLAME AQUI CONTRA ELES MAS POR OUTROS MOTIVOS. ENFIM, RESOLVAM RÁPIDO ISSO, AGORA EU EXIJO PQ CONVERSAR NÃO RESOLVEU NADA.",https://www.reclameaqui.com.br/americanas-marketplace/falta-de-respeito-com-o-consumidor_mOEj_1ZqQ3f4HRIv/, 03/07/20 às 08h54,São Paulo, São Paulo - SP
107596955,Cobrança indevida,Cobrança indevida,Oscar Calçados,"Sabe cada dia que passa a Oscar calçados me surpreende, mais negativamente além de achar um absurdo cobrar 3 reais para mandar o boleto e não mandar nem código...","Sabe cada dia que passa a Oscar calçados me surpreende, mais negativamente além de achar um absurdo cobrar 3 reais para mandar o boleto e não mandar nem código de barras, já quitei tudo nesta loja e estão me cobrando espero que resolva meu problema",https://www.reclameaqui.com.br/oscar-calcados/cobranca-indevida_Qw4w8CRFNmzNwVjN/, 03/07/20 às 08h49,São José dos Campos, São José dos Campos - SP
107595691,Pedido Pago,Pedido Pago,Zattini,Dia 01/07/2020 realizei um compra de 2 calçados pedido número 46548873 onde foi gerado um boleto para pagamento no dia 03/07 porém no mesmo dia fiz o pagamento...,"Dia 01/07/2020 realizei um compra de 2 calçados pedido número 46548873 onde foi gerado um boleto para pagamento no dia 03/07 porém no mesmo dia fiz o pagamento e no outro dia o pedido já constava como pago mas no dia 02/03 recebi um e-mail onde falava: "" Por falta de pagamento ou desistência, seu pedido foi cancelado. Aproveite agora para não perder seus produtos e refaça seu pedido."" Não encontrei nenhum canal no site onde eu possa reclamar. Quero meu dinheiro de volta.",https://www.reclameaqui.com.br/zattini/pedido-pago_hebSdVLaFERyYLu0/, 03/07/20 às 08h21,Matão, Matão - SP
107594701,Não entregou,Não entregou,Preçosvip,"Comprei 5 calçados e venceu a data da entrega, entrei contato e não tive retorno. Aguardo resposta...","Comprei 5 calçados e venceu a data da entrega, entrei contato e não tive retorno. Aguardo resposta",https://www.reclameaqui.com.br/precosvip/nao-entregou_L70vSQB304bC2aEl/, 03/07/20 às 07h45,Fazenda Rio Grande, Fazenda Rio Grande - PR
107590931,Troca de numeração,Troca de numeração,Zattini,Solicitei uma troca pois a forma dos calçados dão grandes e hoje quase 15 dias após solicitação da troca ainda não recebi o código de postagem....,Solicitei uma troca pois a forma dos calçados dão grandes e hoje quase 15 dias após solicitação da troca ainda não recebi o código de postagem.,https://www.reclameaqui.com.br/zattini/troca-de-numeracao_tgVsgIcmYogCx42N/, 03/07/20 às 00h34,São João del Rei, São João del Rei - MG
107584327,Comprei uma bora dia 15/06/2020 com a promessa de entre...,"Comprei uma bora dia 15/06/2020 com a promessa de entrega em 5 dias úteis e até hoje dia 02/07/2020 não recebi, tb fiz uma reclamação para obter o que houve e não me responderam",Jdk Calçados,Comprei uma bota dia 15/06/2020 e até agora nada de entregar hoje é dia 02/07/2020 e não recebi não e tb nenhum retorno de uma resposta sobre a reclamação que fiz no próprio site da JDK calçados....,Comprei uma bota dia 15/06/2020 e até agora nada de entregar hoje é dia 02/07/2020 e não recebi não e tb nenhum retorno de uma resposta sobre a reclamação que fiz no próprio site da JDK calçados.,https://www.reclameaqui.com.br/jdk-calcados/comprei-uma-bora-dia-15-06-2020-com-a-promessa-de-entrega-em-5-dias-uteis-e_G7pDgNJHwFlRsP4z/, 02/07/20 às 21h37,São Paulo, São Paulo - SP
107583633,DAFITI NÃO TROCA E NAO RESPONDE,DAFITI NÃO TROCA E NAO RESPONDE,Dafiti.com.br,DIA 21/06/2020 FIZ UMA COMPRA DE CALÇADOS NA DAFITI (PEDIDO 4492408563) E RECEBI TUDO NO DIA 23/06.  COMO 2 CALÇADOS NÃO FICARAM BONS PROCEDI A DEVOLUÇÃO DO...,"DIA 21/06/2020 FIZ UMA COMPRA DE CALÇADOS NA DAFITI (PEDIDO 4492408563) E RECEBI TUDO NO DIA 23/06.  COMO 2 CALÇADOS NÃO FICARAM BONS PROCEDI A DEVOLUÇÃO DO PRODUTO PARA TROCAR POR OUTROS POSTERIORMENTE, OS PRODUTOS FORAM RETIRADOS DIA 25/06 E ATÉ O MOMENTO NÃO OBTIVE RETORNO.  MANDEI EMAIL E NADA. NINGUEM RESPONDE MEUS EMAILS E O STATUS NÃO MUDA.",https://www.reclameaqui.com.br/dafiti/dafiti-nao-troca-e-nao-responde_lgWmfyGvZHWCYvI7/, 02/07/20 às 21h23,Indaiatuba, Indaiatuba - SP
107582767,Recebi um sapato Crocs Band de tamanho errado,Recebi um sapato Crocs Band de tamanho errado,Zattini," produto, no caso, a PIXOLE Calçados, mas dentro do prazo estipulado e nada de me mandarem o código. Já está quase finalizando o tempo limite para troca e até agora a empresa não resolve a minha situação....","Comprei um sapato Crocs Band e veio o número errado ao qual eu tinha efetuado o pedido. No outro dia após o recebimento já solicitei troca do pedido e recebo um email com informações de que me mandariam um código para devolver o produto aos correios, passados 20 dias e nada de me mandarem o código para devolução. Entrei em contato novamente pelo chat online e me informaram que mandariam o código dentro de 24 horas pois entrariam em contato com a loja que tinha mandado o produto, no caso, a PIXOLE Calçados, mas dentro do prazo estipulado e nada de me mandarem o código. Já está quase finalizando o tempo limite para troca e até agora a empresa não resolve a minha situação.",https://www.reclameaqui.com.br/zattini/recebi-um-sapato-crocs-band-de-tamanho-errado_6Czt2xzUTqAAlnNv/, 02/07/20 às 21h09,Caraúbas, Caraúbas - RN
107582709,Anuidade não informada,Anuidade não informada,Lojas Avenida,"Fiz um cartão ano passado na loja Giovanna calçados, do qual esse também tem convênio com a loja Avenida. Quando eu fiz, me disseram que não haveria anuidade...","Fiz um cartão ano passado na loja Giovanna calçados, do qual esse também tem convênio com a loja Avenida. Quando eu fiz, me disseram que não haveria anuidade, mas sim um tal ""Club de Compras"" como uma taxinha durante 6 meses. Ja se passaram esses 6 meses e eles ainda continuam a me mandar faturas aleatorias de ate R$12.99. Não consigo entender da onde eles tiram esse valor, sendo que quando fui fazer o cartão não falaram nada sobre essa tal taxa. E por que esse valor é aleatório. Como solução eu quero cancelar meu cartão. Os servicos são bem ruins e vem essas taxas todo mes sem usar o cartão.Caso contrário procurarei a Justica porque tenho todos os comprovantes anexados.",https://www.reclameaqui.com.br/lojas-avenida/anuidade-nao-informada_zLgXENkd-ybwqZPp/, 02/07/20 às 21h08,Cuiabá, Cuiabá - MT
107578561,Troca e devolução de calçados 1,Troca e devolução de calçados 1,Dafiti.com.br,"Boa noite, realizei duas compras uma  de uma bota e um casaco e a outra de uma sapatilha e um tênis, recebi os produtos muito rápido, porém os  calçados...","Boa noite, realizei duas compras uma  de uma bota e um casaco e a outra de uma sapatilha e um tênis, recebi os produtos muito rápido, porém os  calçados ficaram grandes, solicitei a troca a bota trocaram e ja entregaram so que ela por ser um produto que eles informam na descrição ser couro,  pé direito entra água,sendo invisível permanecer com ela e a sapatilha e o tênis, não entregaram, tem uns 8 dias que ligo e quando faço todo o processo passo número do meu CPF, sou informada que eles não estão atendendo que é pra eu voltar a ligar em um outro momento preciso que essa situação seja resolvida!",https://www.reclameaqui.com.br/dafiti/troca-e-devolucao-de-calcados-1_z5jTno9tdT7zZYW3/, 02/07/20 às 19h59,São Paulo, São Paulo - SP
107570927,Estou com problemas para rastrear meu produto,Estou com problemas para rastrear meu produto,Centauro,"Efetuei uma compra de 3 calçados e 1 palmilha no site da Centauro, paguei o frete e os produtos acabaram indo para retirada no Correios, porém só me foi...","Efetuei uma compra de 3 calçados e 1 palmilha no site da Centauro, paguei o frete e os produtos acabaram indo para retirada no Correios, porém só me foi passado 1 código de rastreio essa semana fui pegar meus produtos e só havia 1 tênis, fui até uma loja para saber e me deram os outros códigos 1 deles já havia chego e eu não recebi nenhum e-mail acabou passando do prazo e o tênis retornou para o remetente, o site não está atualizando o rastreio o que está dificultando muito.  Gostaria de saber se é possível mandarem de volta e me avisarem pois tentei ligar e não consegui. O número do pedido é 922495262. Grata!",https://www.reclameaqui.com.br/centauro-loja-fisica/estou-com-problemas-para-rastrear-meu-produto_37ZeAWyZd4r-GZXO/, 02/07/20 às 18h09,Rio de Janeiro, Rio de Janeiro - RJ
107562347,Pague e não receba nem o produto e muito menos uma sati...,Pague e não receba nem o produto e muito menos uma satisfação,Zattini,"Fiz uma compra de um combo (2 calçados + 1 vestido) + frete no dia 02/03, pago na minha fatura de cartão de crédito no dia 12/04 com previsão de entrega para 9...","Fiz uma compra de um combo (2 calçados + 1 vestido) + frete no dia 02/03, pago na minha fatura de cartão de crédito no dia 12/04 com previsão de entrega para 9 ou 10 dias úteis, mas que na página da Zattini na seção de clientes/pedidos ficou ""estacionado"" no status ""em transporte"" um produto dia 30/03 e os demais em 26/03. As tentativas de contato por aplicativo, e-mail ou telefone não funcionam. Se não bastasse todo esse desrespeito com o consumidor, ontem recebi um e-mail dizendo que minha análise de cancelamento de um dos produtos foi concluída com sucesso, e mais um e-mail da Netshoes dizendo que a minha solicitação de estorno deste produto foi realizado junto a administradora de cartões de crédito e que o ajuste do valor ocorrerá em até as duas próximas faturas do cartão. Mas acontece que eu não solicitei isso. Eu comprei e, paguei, inclusive frete, pela compra de 3 produtos que estavam atrelados a um combo há 4 meses, e agora eles me dizem que eu solicitei o cancelamento de 1 deles por 1/3 do valor pago, não considerando o frete? Mentira! A Zattini é [Editado pelo Reclame Aqui]! Por que eu pediria o estorno apenas de 1 produto se eu não recebi nenhum e sequer uma resposta pelo acontecido? Por que não respondem corretamente ao consumidor? Por que o aplicativo não funciona? Por que não tem uma têm uma linha telefônica que atenda o consumidor? Por culpa do coronavírus? Mentira! Por que o site funciona pra vender, o e-mail marketing continua chegando diariamente, sem atrasos?",https://www.reclameaqui.com.br/zattini/pague-e-nao-receba-nem-o-produto-e-muito-menos-uma-satisfacao_CEc1OAX6_ZOFM5Qb/, 02/07/20 às 16h19,Porto Alegre, Porto Alegre - RS
107554453,Acho que sofri um [Editado pelo Reclame Aqui] dessa now...,Acho que sofri um [Editado pelo Reclame Aqui] dessa nowlog,Nowlog,"Já está chegando quatro meses que aguardo minha mercadoria , não me enviaram número de rastreio não consigo completar as ligações ,já terminei de pagar meus calçados no cartão , e nada de minha mercadoria chegar ....","Já está chegando quatro meses que aguardo minha mercadoria , não me enviaram número de rastreio não consigo completar as ligações ,já terminei de pagar meus calçados no cartão , e nada de minha mercadoria chegar .",https://www.reclameaqui.com.br/nowlog/acho-que-sofri-um-dessa-nowlog_6T2afhGPXhC_fnJ0/, 02/07/20 às 14h52,Irecê, Irecê - BA
107553811,PROPAGANDA ENGANOSA,PROPAGANDA ENGANOSA,Condi Outlet, temporariamente suspensos para a segurança dos trabalhadores.Para acelerar o envio e fortalecer a indústria brasileira a Condi optou por fabricar os calçados aqui no...,"Em 14 de Abril de 2020 efetuei o pagamento través do cartão de credito  referente a compra de uma Bota Mary × 1 Preto / 34 no valor de R$ 189,90.Nesse mesmo dia recebi um email Olá, Maria! Estamos preparando seu pedido para enviá-lo. Enviaremos uma notificação pra você quando ele for enviado.Em 21 de Maio de 2020 enviei um e-mail solicitando Status da minha compra e responderam: O seu produto ainda não foi enviado, os sistemas de envio estavam temporariamente suspensos para a segurança dos trabalhadores.Para acelerar o envio e fortalecer a indústria brasileira a Condi optou por fabricar os calçados aqui no Brasil mesmo, em parceria com as principais indústrias calçadistas nacionais!Assim que o seu pedido for enviado você receberá o rastreio pelo e-mail, tá bem? Não se preocupe que a entrega é 100% garantida.  Até ai eu compreendi e aceitei!Em 01/06/2020 tornei a perguntar por e-mail qual é o Status da minha compra? E Responderam: Olá Maria Cristina Como dissemos anteriormente, assim que despachado você receberá o rastreador.Não se preocupe que a entrega é garantida.Não satisfeita com a mensagem, enviei novamente no dia 02/06/2020 cobrando o Status da entrega, e responderam no dia 05/06/2020 o seguinte: Oi Maria.A previsão de chegada na sua casa é para o final desse mês, o que ainda condiz com o nosso tempo de entrega, mas vai levar mais alguns dias pra você receber o rastreamento. Contamos com sua compreensão e paciência.OK aguardei até o final do mês 30/06/2020!Estamos em 02/07/2020 não recebi minha compra e novamente estou enviando e-mail para saber o STATUS da entrega e não estão retornando com as informações.",https://www.reclameaqui.com.br/condi-outlet/propaganda-enganosa_cZ1KzAG4yojkp02e/, 02/07/20 às 14h44,São Paulo, São Paulo - SP
107551535,DIREITO DE ARREPENDIMENTO - RESTITUIÇÃO DE VALORES,DIREITO DE ARREPENDIMENTO - RESTITUIÇÃO DE VALORES,FKV Calçados,"Venho pelo presente informar que, em 29/06/2020, após a realizar a compra de dois calçados, manifestei meu direito de arrependimento de compra do pedido...","Venho pelo presente informar que, em 29/06/2020, após a realizar a compra de dois calçados, manifestei meu direito de arrependimento de compra do pedido #1041901216797-01, nos termos do artigo 49 do Código de  Defesa do Consumidor.Vale destacar tal manifestação foi motivada no não atendimento da expectativa gerada por meio do canal de compra, eis que os produtos não possuem a aparente qualidade do anúncio, além do couro não confortável.No entanto, decorridos mais de 02 (dois) dias úteis, cujo prazo é estabelecido pela Reclamada para fins de instruções para devolução dos produtos, bem assim restituição dos valores pagos,  não obtive qualquer resposta.  Posto isto, objetivando evitar um litígio judicial, por algo que julgo ser menor e macular a imagem desse estabelecimento, notifico V. Sas. a entrar em contato para a devolução dos produtos, com a consequente restituição dos valores.Sendo que tinha, subscrevo-me,Atenciosamente,Roberto Bernardes",https://www.reclameaqui.com.br/fkv-calcados/direito-de-arrependimento-restituicao-de-valores_xkBPl_xrh3z0iiov/, 02/07/20 às 14h20,São Paulo, São Paulo - SP
